DateTime,FedBalanceSheetChange,Start,End,Open,Close,Change,High,Low,HighChangePercent,LowChangePercent,Influence1,Influence2,Influence3
06/22/2005 00:00:00,-769,06/24/2005 00:00:00,06/30/2005 00:00:00,1200.7,1191.33,-9.37,1204.07,1188.3,0.0028066960939451986341300908,-0.0103273090697093362205380195,1,0,0
06/29/2005 00:00:00,-347,07/01/2005 00:00:00,07/07/2005 00:00:00,1191.33,1197.87,6.54,1206.34,1183.55,0.0125993637363283053394105747,-0.0065305163136998144930455877,-1,0,0
07/06/2005 00:00:00,11474,07/08/2005 00:00:00,07/14/2005 00:00:00,1197.88,1226.5,28.62,1233.16,1197.2,0.0294520319230640798744448526,-0.0005676695495375162787591411,1,1,0
07/13/2005 00:00:00,-12695,07/15/2005 00:00:00,07/21/2005 00:00:00,1226.63,1227.04,0.41,1236.56,1221.13,0.0080953506762430398734744789,-0.0044838296796915125180372239,0,0,0
07/20/2005 00:00:00,7943,07/22/2005 00:00:00,07/28/2005 00:00:00,1227.2,1243.72,16.52,1245.15,1226.26,0.0146267926988265971316818774,-0.00076597131681877444589309,1,0,0
07/27/2005 00:00:00,-2545,07/29/2005 00:00:00,08/04/2005 00:00:00,1243.39,1235.86,-7.53,1245.86,1233.8,0.0019865046365179066905797859,-0.0077127852081808603897409501,0,0,0
08/03/2005 00:00:00,4582,08/05/2005 00:00:00,08/11/2005 00:00:00,1235.05,1237.81,2.76,1242.69,1222.67,0.006185984373102303550463544,-0.0100238856726448321930286223,-1,0,0
08/10/2005 00:00:00,-10297,08/12/2005 00:00:00,08/18/2005 00:00:00,1235.18,1219.02,-16.16,1236.24,1215.93,0.000858174517074434495377192,-0.0155847730695121358830291941,1,0,0
08/17/2005 00:00:00,5230,08/19/2005 00:00:00,08/25/2005 00:00:00,1219.52,1212.37,-7.15,1228.96,1209.5,0.0077407504591970611388087116,-0.0082163474153765415901338231,0,0,0
08/24/2005 00:00:00,-2461,08/26/2005 00:00:00,09/01/2005 00:00:00,1211.83,1221.59,9.76,1227.29,1201.07,0.0127575650049924494359769935,-0.0088791332117541239282737678,-1,0,0
08/31/2005 00:00:00,11924,09/02/2005 00:00:00,09/08/2005 00:00:00,1221.92,1241.48,19.56,1243.13,1217.75,0.0173579285059578368469294225,-0.0034126620400680895639649077,1,0,0
09/07/2005 00:00:00,-737,09/09/2005 00:00:00,09/15/2005 00:00:00,1232.64,1227.73,-4.91,1243.13,1224.85,0.0085101895119418483904465213,-0.0063197689511941848390446521,0,0,0
09/14/2005 00:00:00,1090,09/16/2005 00:00:00,09/22/2005 00:00:00,1229.21,1214.62,-14.59,1237.95,1205.35,0.007110257807860333059444684,-0.019410841109330382928873016,-1,0,0
09/21/2005 00:00:00,-10664,09/23/2005 00:00:00,09/29/2005 00:00:00,1213.35,1227.68,14.33,1228.7,1209.8,0.0126509251246548811142704084,-0.0029257839864837021469485309,-1,0,0
09/28/2005 00:00:00,10845,09/30/2005 00:00:00,10/06/2005 00:00:00,1227.68,1191.49,-36.19,1233.34,1181.92,0.0046103219079890525218297928,-0.0372735566271341066075850384,-1,-1,-1
10/05/2005 00:00:00,-6634,10/07/2005 00:00:00,10/13/2005 00:00:00,1192.23,1176.84,-15.39,1199.71,1168.42,0.0062739572062437616902778826,-0.0199709787540994606745342761,1,0,0
10/12/2005 00:00:00,9169,10/14/2005 00:00:00,10/20/2005 00:00:00,1177.33,1179.59,2.26,1197.3,1170.85,0.0169621091792445618475703499,-0.0055039793430898728478846203,1,0,0
10/19/2005 00:00:00,-12025,10/21/2005 00:00:00,10/27/2005 00:00:00,1179.92,1178.9,-1.02,1204.01,1174.92,0.0204166384161638077157773408,-0.0042375754288426333988745,-1,-1,0
10/26/2005 00:00:00,4824,10/28/2005 00:00:00,11/03/2005 00:00:00,1180.54,1219.94,39.40,1224.7,1178.9,0.0374066105341623324919104816,-0.0013891947752723330001524726,1,1,1
11/02/2005 00:00:00,-4534,11/04/2005 00:00:00,11/10/2005 00:00:00,1220.29,1230.96,10.67,1232.41,1214.45,0.0099320653287333338796515582,-0.0047857476501487351367297937,0,0,0
11/09/2005 00:00:00,10420,11/11/2005 00:00:00,11/17/2005 00:00:00,1231.36,1242.8,11.44,1242.96,1226.41,0.0094204781704781704781704782,-0.0040199454261954261954261954,0,0,0
11/16/2005 00:00:00,-1728,11/18/2005 00:00:00,11/23/2005 00:00:00,1249.35,1265.61,16.26,1270.64,1240.71,0.0170408612478488814183375355,-0.0069155961099771881378316725,-1,0,0
11/23/2005 00:00:00,9861,11/25/2005 00:00:00,12/01/2005 00:00:00,1265.88,1264.67,-1.21,1268.78,1249.39,0.0022908964514803930862325023,-0.013026511201693683445508263,-1,0,0
11/30/2005 00:00:00,1935,12/02/2005 00:00:00,12/08/2005 00:00:00,1263.56,1255.84,-7.72,1272.89,1250.91,0.0073838994586723226439583399,-0.0100113963721548640349488746,-1,0,0
12/07/2005 00:00:00,-1809,12/09/2005 00:00:00,12/15/2005 00:00:00,1256.12,1270.94,14.82,1275.8,1254.24,0.0156672929337961341273126771,-0.0014966722924561347641945037,-1,0,0
12/14/2005 00:00:00,-2300,12/16/2005 00:00:00,12/22/2005 00:00:00,1271.16,1268.12,-3.04,1275.24,1257.21,0.0032096667610686302275087322,-0.0109742282639478901161144152,1,0,0
12/21/2005 00:00:00,17367,12/23/2005 00:00:00,12/29/2005 00:00:00,1268.38,1254.42,-13.96,1271.83,1254.18,0.0027200050458064617859001246,-0.01119538308708746590138602,-1,0,0
12/28/2005 00:00:00,-617,12/30/2005 00:00:00,01/05/2006 00:00:00,1254.42,1273.48,19.06,1276.91,1245.74,0.017928604454648363387063344,-0.0069195325329634412716633982,-1,0,0
01/04/2006 00:00:00,4156,01/06/2006 00:00:00,01/12/2006 00:00:00,1274.61,1287.61,13.00,1294.9,1274.61,0.0159185947074006951145840689,0,1,0,0
01/11/2006 00:00:00,-22499,01/13/2006 00:00:00,01/19/2006 00:00:00,1286.07,1261.49,-24.58,1288.96,1260.92,0.0022471560645999051373564425,-0.0195557007005839495517351311,1,0,0
01/18/2006 00:00:00,6685,01/20/2006 00:00:00,01/26/2006 00:00:00,1284.52,1273.83,-10.69,1285.04,1259.45,0.000404820477688163672033133,-0.0195170180300812754959050852,-1,0,0
01/25/2006 00:00:00,-7141,01/27/2006 00:00:00,02/02/2006 00:00:00,1275.4,1270.84,-4.56,1287.94,1267.72,0.0098322095029010506507762271,-0.0060216402697193037478438137,0,0,0
02/01/2006 00:00:00,2907,02/03/2006 00:00:00,02/09/2006 00:00:00,1269.45,1263.78,-5.67,1274.56,1253.61,0.0040253653156878963330576234,-0.0124778447359092520382842963,-1,0,0
02/08/2006 00:00:00,-4195,02/10/2006 00:00:00,02/16/2006 00:00:00,1263.86,1289.38,25.52,1289.39,1254.98,0.0202000221543525390470463501,-0.0070260946623834918424509044,-1,-1,0
02/15/2006 00:00:00,7627,02/17/2006 00:00:00,02/23/2006 00:00:00,1288.64,1287.79,-0.85,1294.17,1281.33,0.0042913459150732555252048671,-0.0056726471318599453687608642,0,0,0
02/22/2006 00:00:00,5315,02/24/2006 00:00:00,03/02/2006 00:00:00,1287.72,1289.14,1.42,1297.57,1278.66,0.0076491783928183145404280434,-0.0070356909887242568260180785,0,0,0
03/01/2006 00:00:00,-1199,03/03/2006 00:00:00,03/09/2006 00:00:00,1287.28,1272.23,-15.05,1297.33,1268.42,0.0078071592815859797402274563,-0.0146510471692250326269343111,1,0,0
03/08/2006 00:00:00,-122,03/10/2006 00:00:00,03/16/2006 00:00:00,1272.94,1305.33,32.39,1310.45,1271.11,0.0294672176221974327148176662,-0.001437616855468443131647996,-1,-1,0
03/15/2006 00:00:00,3776,03/17/2006 00:00:00,03/23/2006 00:00:00,1308.01,1301.67,-6.34,1310.88,1295.81,0.0021941728274248667823640492,-0.0093271458169280051375754008,0,0,0
03/22/2006 00:00:00,-5007,03/24/2006 00:00:00,03/30/2006 00:00:00,1301.71,1300.25,-1.46,1310.15,1291.84,0.0064837790291232302125665471,-0.0075823340068064315400511635,0,0,0
03/29/2006 00:00:00,-4328,03/31/2006 00:00:00,04/06/2006 00:00:00,1300.6,1309.04,8.44,1312.81,1294.71,0.0093879747808703675226818392,-0.0045286790711979086575426726,0,0,0
04/05/2006 00:00:00,914,04/07/2006 00:00:00,04/13/2006 00:00:00,1309.04,1289.12,-19.92,1314.07,1282.96,0.0038425105420766363136344191,-0.0199229970054391004094603679,-1,0,0
04/12/2006 00:00:00,2273,04/17/2006 00:00:00,04/20/2006 00:00:00,1285.33,1311.46,26.13,1318.16,1280.74,0.0255420786879634023947157539,-0.0035710673523530922020025986,1,1,0
04/19/2006 00:00:00,-510,04/21/2006 00:00:00,04/27/2006 00:00:00,1313.58,1309.72,-3.86,1317.67,1295.57,0.0031136284048173693265731817,-0.0137106228779366311910960886,1,0,0
04/26/2006 00:00:00,8220,04/28/2006 00:00:00,05/04/2006 00:00:00,1309.72,1312.25,2.53,1317.21,1303.46,0.0057187795864764987936352808,-0.0047796475582567266285923709,0,0,0
05/03/2006 00:00:00,-705,05/05/2006 00:00:00,05/11/2006 00:00:00,1313.92,1305.92,-8.00,1326.7,1303.45,0.009726619581100828056502679,-0.007968521675596687773989284,0,0,0
05/10/2006 00:00:00,-5462,05/12/2006 00:00:00,05/18/2006 00:00:00,1305.17,1261.81,-43.36,1305.17,1261.75,0,-0.033267696928369484434977819,1,1,1
05/17/2006 00:00:00,-252,05/19/2006 00:00:00,05/25/2006 00:00:00,1261.86,1272.88,11.02,1273.67,1245.34,0.0093591999112421346266622288,-0.013091785142567321255923795,1,0,0
05/24/2006 00:00:00,2098,05/26/2006 00:00:00,06/01/2006 00:00:00,1273.79,1285.71,11.92,1285.71,1259.38,0.0093579004388478477614049412,-0.0113126967553521381075373492,-1,0,0
05/31/2006 00:00:00,11329,06/02/2006 00:00:00,06/08/2006 00:00:00,1286.57,1257.93,-28.64,1290.68,1235.18,0.0031945405224744864251459307,-0.0399434154379474105567516731,-1,-1,-1
06/07/2006 00:00:00,-2506,06/09/2006 00:00:00,06/15/2006 00:00:00,1258.18,1256.16,-2.02,1262.58,1219.29,0.0034971148802238153523343242,-0.0309097267481600406937004244,1,1,1
06/14/2006 00:00:00,-3205,06/16/2006 00:00:00,06/22/2006 00:00:00,1255.89,1245.6,-10.29,1257.96,1237.17,0.0016482335236366242266440532,-0.0149057640398442538757375248,1,0,0
06/21/2006 00:00:00,-1096,06/23/2006 00:00:00,06/29/2006 00:00:00,1245.17,1272.87,27.70,1272.88,1237.59,0.0222539894150999461920862212,-0.006087522185725643887983167,-1,-1,0
06/28/2006 00:00:00,-337,06/30/2006 00:00:00,07/06/2006 00:00:00,1272.86,1274.08,1.22,1280.38,1265.91,0.0059079553132316201310434769,-0.005460144870606351051961724,0,0,0
07/05/2006 00:00:00,7223,07/07/2006 00:00:00,07/13/2006 00:00:00,1273.25,1242.29,-30.96,1275.38,1241.43,0.0016728843510700962104849794,-0.0249911643432161790693108188,-1,-1,0
07/12/2006 00:00:00,-7268,07/14/2006 00:00:00,07/20/2006 00:00:00,1242.25,1249.13,6.88,1262.56,1224.54,0.0163493660696317166431877641,-0.0142563896156168243107265043,1,0,0
07/19/2006 00:00:00,5503,07/21/2006 00:00:00,07/27/2006 00:00:00,1249.12,1263.2,14.08,1275.85,1238.72,0.0213990649417189701549891123,-0.0083258614064301268092737287,1,1,0
07/26/2006 00:00:00,-8342,07/28/2006 00:00:00,08/03/2006 00:00:00,1264.8,1280.27,15.47,1283.96,1263.15,0.0151486401012017710309930424,-0.0013045540796963946869070209,-1,0,0
08/02/2006 00:00:00,8711,08/04/2006 00:00:00,08/10/2006 00:00:00,1286.73,1271.81,-14.92,1292.92,1261.3,0.0048106440356562759864151765,-0.0197632759009271564353049979,-1,0,0
08/09/2006 00:00:00,-10257,08/11/2006 00:00:00,08/17/2006 00:00:00,1271.35,1297.48,26.13,1300.78,1262.08,0.0231486215440280017304440162,-0.0072914618319109607897117238,-1,-1,0
08/16/2006 00:00:00,2870,08/18/2006 00:00:00,08/24/2006 00:00:00,1297.48,1296.06,-1.42,1302.49,1289.49,0.003861331195856583531152696,-0.0061580910688411382063692697,0,0,0
08/23/2006 00:00:00,-4889,08/25/2006 00:00:00,08/31/2006 00:00:00,1295.23,1303.82,8.59,1306.74,1292.39,0.0088864525991522741134779151,-0.0021926607629532978698763926,0,0,0
08/30/2006 00:00:00,12938,09/01/2006 00:00:00,09/07/2006 00:00:00,1303.8,1294.02,-9.78,1314.67,1292.13,0.008337168277343150789998466,-0.0089507593189139438564196963,0,0,0
09/06/2006 00:00:00,-2331,09/08/2006 00:00:00,09/14/2006 00:00:00,1294.02,1316.28,22.26,1319.92,1290.93,0.0200151465974250784377366656,-0.0023879074511985904390967682,-1,-1,0
09/13/2006 00:00:00,-7708,09/15/2006 00:00:00,09/21/2006 00:00:00,1317.48,1318.03,0.55,1328.53,1312.17,0.0083872240944834077177642165,-0.0040304217141816194553238,0,0,0
09/20/2006 00:00:00,-2694,09/22/2006 00:00:00,09/28/2006 00:00:00,1317.74,1339.15,21.41,1340.28,1310.94,0.0171050434835400003035500175,-0.0051603502967201420614081685,-1,0,0
09/27/2006 00:00:00,11779,09/29/2006 00:00:00,10/05/2006 00:00:00,1338.86,1353.22,14.36,1353.79,1327.1,0.0111512779528852904709977145,-0.0087835920111139327487564047,1,0,0
10/04/2006 00:00:00,-7675,10/06/2006 00:00:00,10/12/2006 00:00:00,1352.42,1362.83,10.41,1363.76,1343.57,0.0083849691663832241463450703,-0.0065438251430768548232058088,0,0,0
10/11/2006 00:00:00,17043,10/13/2006 00:00:00,10/19/2006 00:00:00,1362.52,1366.96,4.44,1372.87,1356.87,0.007596218771100607697501688,-0.0041467281214220708686844964,0,0,0
10/18/2006 00:00:00,-15139,10/20/2006 00:00:00,10/26/2006 00:00:00,1368.07,1389.08,21.01,1389.45,1362.1,0.0156278552998019107209426418,-0.0043638117932561930310583523,-1,0,0
10/25/2006 00:00:00,8448,10/27/2006 00:00:00,11/02/2006 00:00:00,1388.62,1367.34,-21.28,1388.89,1362.21,0.0001944376431277095245639556,-0.019018882055565957569385433,-1,0,0
11/01/2006 00:00:00,2888,11/03/2006 00:00:00,11/09/2006 00:00:00,1367.31,1378.33,11.02,1388.92,1360.98,0.015804755322494533061266282,-0.0046295280514294490642209887,1,0,0
11/08/2006 00:00:00,3094,11/10/2006 00:00:00,11/16/2006 00:00:00,1378.35,1399.76,21.41,1403.76,1375.6,0.0184350854282294047230384155,-0.0019951391156092429353937679,1,0,0
11/15/2006 00:00:00,-3079,11/17/2006 00:00:00,11/22/2006 00:00:00,1399.76,1406.09,6.33,1407.89,1394.55,0.005808138538035091730010859,-0.003722066639995427787620735,0,0,0
11/22/2006 00:00:00,9575,11/24/2006 00:00:00,11/30/2006 00:00:00,1405.94,1400.63,-5.31,1406.3,1377.83,0.0002560564462210336145212456,-0.0199937408424257080672005918,-1,0,0
11/29/2006 00:00:00,-8455,12/01/2006 00:00:00,12/07/2006 00:00:00,1400.63,1407.29,6.66,1418.27,1385.93,0.0125943325503523414463491429,-0.0104952771252936178719576191,1,0,0
12/06/2006 00:00:00,5507,12/08/2006 00:00:00,12/14/2006 00:00:00,1406.96,1425.49,18.53,1427.23,1403.67,0.0144069483140956388241314607,-0.002338374936032296582703133,1,0,0
12/13/2006 00:00:00,-8327,12/15/2006 00:00:00,12/21/2006 00:00:00,1426.13,1418.3,-7.83,1431.81,1414.88,0.003982806616507611508067287,-0.007888481414737786877774116,0,0,0
12/20/2006 00:00:00,11159,12/22/2006 00:00:00,12/28/2006 00:00:00,1418.1,1424.73,6.63,1427.72,1410.28,0.0067837247020661448416895847,-0.0055144207037585501727663775,0,0,0
12/27/2006 00:00:00,4978,12/29/2006 00:00:00,01/04/2007 00:00:00,1424.3,1418.34,-5.96,1429.42,1407.86,0.0035947482974092536684687215,-0.0115425121112125254510987854,-1,0,0
01/03/2007 00:00:00,4638,01/05/2007 00:00:00,01/11/2007 00:00:00,1418.34,1423.82,5.48,1427.12,1403.97,0.0061903351805631935925095534,-0.0101315622488260924743009434,-1,0,0
01/10/2007 00:00:00,-19807,01/12/2007 00:00:00,01/18/2007 00:00:00,1423.66,1426.37,2.71,1435.27,1422.58,0.0081550370172653583018417319,-0.0007586080946293356559852774,0,0,0
01/17/2007 00:00:00,4544,01/19/2007 00:00:00,01/25/2007 00:00:00,1426.35,1423.9,-2.45,1440.69,1420.4,0.0100536333999369018824271743,-0.004171486661759035299891331,1,0,0
01/24/2007 00:00:00,-7608,01/26/2007 00:00:00,02/01/2007 00:00:00,1423.9,1445.94,22.04,1446.64,1416.96,0.0159702226279935388721118056,-0.0048739377765292506496242714,-1,0,0
01/31/2007 00:00:00,13975,02/02/2007 00:00:00,02/08/2007 00:00:00,1446.72,1448.31,1.59,1452.99,1442.81,0.0043339416058394160583941606,-0.002702665339526653395266534,0,0,0
02/07/2007 00:00:00,-10673,02/09/2007 00:00:00,02/15/2007 00:00:00,1448.25,1456.81,8.56,1457.97,1431.44,0.0067115484205075090626618332,-0.0116071120317624719489038495,1,0,0
02/14/2007 00:00:00,12142,02/16/2007 00:00:00,02/22/2007 00:00:00,1456.62,1456.38,-0.24,1461.57,1449.2,0.0033982782057091073855913004,-0.0050939847043154700608257473,0,0,0
02/21/2007 00:00:00,2036,02/23/2007 00:00:00,03/01/2007 00:00:00,1456.22,1403.17,-53.05,1456.95,1380.87,0.0005012978808147120627377731,-0.051743555232039114968892063,-1,-1,-1
02/28/2007 00:00:00,8174,03/02/2007 00:00:00,03/08/2007 00:00:00,1401.67,1401.89,0.22,1407.93,1373.97,0.0044661011507701527463668338,-0.0197621408748136151875976514,-1,0,0
03/07/2007 00:00:00,-12904,03/09/2007 00:00:00,03/15/2007 00:00:00,1403.49,1392.28,-11.21,1410.15,1363.98,0.0047453134685676420922129833,-0.0281512515229891199794797255,1,1,0
03/14/2007 00:00:00,11603,03/16/2007 00:00:00,03/22/2007 00:00:00,1392.24,1434.54,42.30,1437.77,1383.63,0.0327026949376544273975751307,-0.0061842785726598862265126702,1,1,1
03/21/2007 00:00:00,-13041,03/23/2007 00:00:00,03/29/2007 00:00:00,1434.19,1422.53,-11.66,1438.89,1413.27,0.0032771111219573417747997127,-0.0145866307811377850912361682,1,0,0
03/28/2007 00:00:00,6736,03/30/2007 00:00:00,04/05/2007 00:00:00,1422.45,1443.76,21.31,1444.88,1408.9,0.0157685683152307638229814756,-0.0095258181306900066786178776,1,0,0
04/04/2007 00:00:00,-7484,04/09/2007 00:00:00,04/12/2007 00:00:00,1443.76,1447.8,4.04,1448.73,1433.91,0.0034424003989582756136754031,-0.0068224635673519144456142295,0,0,0
04/11/2007 00:00:00,3122,04/13/2007 00:00:00,04/19/2007 00:00:00,1447.8,1470.73,22.93,1476.57,1444.15,0.0198715292167426440116038127,-0.0025210664456416632131509877,1,0,0
04/18/2007 00:00:00,-4106,04/20/2007 00:00:00,04/26/2007 00:00:00,1470.69,1494.25,23.56,1498.02,1470.69,0.0185831140485078432572465985,0,-1,0,0
04/25/2007 00:00:00,18351,04/27/2007 00:00:00,05/03/2007 00:00:00,1494.28,1502.39,8.11,1503.34,1476.7,0.0060631207002703643226169125,-0.0117648633455577267981904329,-1,0,0
05/02/2007 00:00:00,11171,05/04/2007 00:00:00,05/10/2007 00:00:00,1503.46,1491.47,-11.99,1513.8,1491.42,0.0068774693041384539661846674,-0.0080081944315113139025980073,0,0,0
05/09/2007 00:00:00,-15587,05/11/2007 00:00:00,05/17/2007 00:00:00,1491.47,1512.75,21.28,1517.14,1491.47,0.0172112077346510489651149537,0,-1,0,0
05/16/2007 00:00:00,-15711,05/18/2007 00:00:00,05/24/2007 00:00:00,1513.8,1507.51,-6.29,1532.43,1505.18,0.0123067776456599286563614744,-0.0056942792971330426740652662,-1,0,0
05/23/2007 00:00:00,14376,05/25/2007 00:00:00,05/31/2007 00:00:00,1507.5,1530.62,23.12,1535.56,1507.5,0.0186135986733001658374792703,0,1,0,0
05/30/2007 00:00:00,3051,06/01/2007 00:00:00,06/07/2007 00:00:00,1532.99,1490.72,-42.27,1540.56,1490.37,0.0049380622182793103673213785,-0.0278018773768909125304144189,-1,-1,0
06/06/2007 00:00:00,-4280,06/08/2007 00:00:00,06/14/2007 00:00:00,1490.74,1522.97,32.23,1526.45,1487.41,0.0239545460643707152152622188,-0.0022337899298335055073319291,-1,-1,0
06/13/2007 00:00:00,-7717,06/15/2007 00:00:00,06/21/2007 00:00:00,1525.46,1522.19,-3.27,1538.71,1504.75,0.008685904579602218347252632,-0.0135762327429103352431397742,1,0,0
06/20/2007 00:00:00,1100,06/22/2007 00:00:00,06/28/2007 00:00:00,1522.19,1505.71,-16.48,1522.19,1484.18,0,-0.0249706015674784356749157464,-1,-1,0
06/27/2007 00:00:00,-984,06/29/2007 00:00:00,07/05/2007 00:00:00,1505.7,1525.4,19.7,1526.57,1493.61,0.0138606628146377100351995749,-0.0080294879458059374377366009,-1,0,0
07/04/2007 00:00:00,11506,07/06/2007 00:00:00,07/12/2007 00:00:00,1524.77,1547.7,22.93,1547.91,1506.64,0.0151760593400971949867848921,-0.0118903178840087357437515166,1,0,0
07/11/2007 00:00:00,-7204,07/13/2007 00:00:00,07/19/2007 00:00:00,1546.61,1553.08,6.47,1555.9,1533.68,0.0060066855897737632628781658,-0.0083602200942706952625419466,0,0,0
07/18/2007 00:00:00,3509,07/20/2007 00:00:00,07/26/2007 00:00:00,1553.19,1482.66,-70.53,1553.19,1465.95,0,-0.0561682730380700365055144573,-1,-1,-1
07/25/2007 00:00:00,-9026,07/27/2007 00:00:00,08/02/2007 00:00:00,1482.82,1472.2,-10.62,1488.4,1439.64,0.0037631000391146599047760349,-0.0291201899084177445677830081,1,1,0
08/01/2007 00:00:00,6371,08/03/2007 00:00:00,08/09/2007 00:00:00,1471.96,1453.09,-18.87,1503.41,1427.36,0.0213660697301557107530095927,-0.0302997364058805945813744939,1,1,-1
08/08/2007 00:00:00,-4808,08/10/2007 00:00:00,08/16/2007 00:00:00,1450.05,1411.27,-38.78,1466.29,1370.6,0.0111996138064204682597151822,-0.0547912140960656529085203958,1,1,1
08/15/2007 00:00:00,-522,08/17/2007 00:00:00,08/23/2007 00:00:00,1415.51,1462.5,46.99,1472.06,1411.26,0.0399502652754131019915083609,-0.0030024514132715417058162782,-1,-1,-1
08/22/2007 00:00:00,-2156,08/24/2007 00:00:00,08/30/2007 00:00:00,1462.34,1457.64,-4.70,1479.4,1432.01,0.0116662335708521957957793673,-0.0207407306098444958080884063,1,1,0
08/29/2007 00:00:00,10098,08/31/2007 00:00:00,09/06/2007 00:00:00,1457.61,1478.55,20.94,1496.4,1457.61,0.0266120567229917467635375718,0,1,1,0
09/05/2007 00:00:00,-1717,09/07/2007 00:00:00,09/13/2007 00:00:00,1475.02,1483.95,8.93,1489.58,1439.29,0.009871052595897004786375778,-0.0242234003606730756193136364,1,1,0
09/12/2007 00:00:00,15158,09/14/2007 00:00:00,09/20/2007 00:00:00,1482.4,1518.75,36.35,1538.74,1471.82,0.0380059363194819212088505127,-0.0071370750134916351861845656,1,1,1
09/19/2007 00:00:00,-18582,09/21/2007 00:00:00,09/27/2007 00:00:00,1520.11,1531.38,11.27,1532.46,1507.13,0.0081244120491280236298688911,-0.0085388557407029754425666564,0,0,0
09/26/2007 00:00:00,22168,09/28/2007 00:00:00,10/04/2007 00:00:00,1531.24,1542.84,11.60,1549.02,1521.99,0.0116115044016613986050521146,-0.006040855777017319296779081,1,0,0
10/03/2007 00:00:00,-20849,10/05/2007 00:00:00,10/11/2007 00:00:00,1539.6,1554.41,14.81,1576.09,1539.6,0.0237009612886464016627695505,0,-1,-1,0
10/10/2007 00:00:00,17312,10/12/2007 00:00:00,10/18/2007 00:00:00,1555.41,1540.08,-15.33,1564.74,1526.01,0.0059984184234381931452157309,-0.0189017686654965571778502131,-1,0,0
10/17/2007 00:00:00,-16854,10/19/2007 00:00:00,10/25/2007 00:00:00,1540,1514.4,-25.6,1540,1489.56,0,-0.0327532467532467532467532468,1,1,1
10/24/2007 00:00:00,11886,10/26/2007 00:00:00,11/01/2007 00:00:00,1522.17,1508.44,-13.73,1552.76,1506.66,0.0200963098734044160639087618,-0.0101894006582707581938942431,1,1,0
10/31/2007 00:00:00,1990,11/02/2007 00:00:00,11/08/2007 00:00:00,1511.07,1474.77,-36.30,1520.77,1450.31,0.006419292289569642703514728,-0.0402099174756960299655211208,-1,-1,-1
11/07/2007 00:00:00,2339,11/09/2007 00:00:00,11/15/2007 00:00:00,1467.59,1451.15,-16.44,1492.14,1438.53,0.0167281052610061393168391717,-0.0198011706266736622626210318,1,0,0
11/14/2007 00:00:00,3813,11/16/2007 00:00:00,11/21/2007 00:00:00,1453.09,1416.77,-36.32,1462.18,1415.64,0.0062556345443159061035448596,-0.0257726637716865438479378428,-1,-1,0
11/21/2007 00:00:00,1491,11/23/2007 00:00:00,11/29/2007 00:00:00,1417.62,1469.72,52.10,1473.81,1406.1,0.0396368561391628221949464596,-0.0081262961865662166165827232,1,1,1
11/28/2007 00:00:00,-11611,11/30/2007 00:00:00,12/06/2007 00:00:00,1471.83,1507.34,35.51,1508.02,1460.66,0.0245884375233552788025791022,-0.0075891916865398857204976118,-1,-1,0
12/05/2007 00:00:00,3347,12/07/2007 00:00:00,12/13/2007 00:00:00,1508.6,1488.41,-20.19,1523.57,1468.23,0.0099231075169030889566485483,-0.0267599098501922312077422776,-1,-1,0
12/12/2007 00:00:00,-1014,12/14/2007 00:00:00,12/20/2007 00:00:00,1486.19,1460.12,-26.07,1486.67,1435.65,0.0003229735094436108438355796,-0.0340064190985001917655212321,1,1,1
12/19/2007 00:00:00,6233,12/21/2007 00:00:00,12/27/2007 00:00:00,1463.19,1476.37,13.18,1498.85,1463.19,0.0243714076777452005549518518,0,1,1,0
12/26/2007 00:00:00,2679,12/28/2007 00:00:00,01/03/2008 00:00:00,1479.83,1447.16,-32.67,1488.01,1442.07,0.0055276619611712156126041505,-0.0255164444564578363730969098,-1,-1,0
01/02/2008 00:00:00,31525,01/04/2008 00:00:00,01/10/2008 00:00:00,1444.01,1420.33,-23.68,1444.01,1378.7,0,-0.0452282186411451444242075886,-1,-1,-1
01/09/2008 00:00:00,-41433,01/11/2008 00:00:00,01/17/2008 00:00:00,1419.91,1333.25,-86.66,1419.91,1330.67,0,-0.0628490538132698551316632744,1,1,1
01/16/2008 00:00:00,12827,01/18/2008 00:00:00,01/24/2008 00:00:00,1333.9,1352.07,18.17,1355.15,1270.05,0.0159307294399880050978334208,-0.0478671564585051353174900667,1,-1,-1
01/23/2008 00:00:00,-16328,01/25/2008 00:00:00,01/31/2008 00:00:00,1357.32,1378.55,21.23,1385.86,1322.26,0.0210267291427224235994459671,-0.0258303126749771608758435741,1,1,0
01/30/2008 00:00:00,23011,02/01/2008 00:00:00,02/07/2008 00:00:00,1378.6,1336.91,-41.69,1396.02,1316.75,0.0126360075438851008269258668,-0.0448643551428985927752792688,1,-1,-1
02/06/2008 00:00:00,-29242,02/08/2008 00:00:00,02/14/2008 00:00:00,1336.88,1348.86,11.98,1369.23,1320.32,0.0241981329663096164203219436,-0.0123870504458141344024893783,1,-1,0
02/13/2008 00:00:00,11983,02/15/2008 00:00:00,02/21/2008 00:00:00,1347.52,1342.53,-4.99,1367.94,1336.55,0.0151537639515554500118736642,-0.0081408810258845879838518167,1,0,0
02/20/2008 00:00:00,-4056,02/22/2008 00:00:00,02/28/2008 00:00:00,1344.22,1367.68,23.46,1388.34,1327.04,0.0328220083022124354644329053,-0.0127806460252042076445819881,1,-1,-1
